date,state,new_deaths,new_cases
2020-04-30,Utah,1.0,173.0
2020-05-01,Utah,0.0,157.0
2020-05-02,Utah,3.0,152.0
2020-05-03,Utah,1.0,194.0
2020-05-04,Utah,0.0,151.0
2020-05-05,Utah,6.0,123.0
2020-05-06,Utah,3.0,156.0
2020-05-07,Utah,2.0,119.0
2020-05-08,Utah,0.0,195.0
2020-05-09,Utah,5.0,184.0
2020-05-10,Utah,1.0,148.0
2020-05-11,Utah,1.0,113.0
2020-05-12,Utah,5.0,90.0
2020-05-13,Utah,3.0,170.0
2020-05-14,Utah,0.0,136.0
2020-05-15,Utah,1.0,170.0
2020-05-16,Utah,1.0,138.0
2020-05-17,Utah,2.0,170.0
2020-05-18,Utah,0.0,146.0
2020-05-19,Utah,8.0,146.0
2020-05-20,Utah,2.0,187.0
2020-05-21,Utah,2.0,159.0
2020-05-22,Utah,1.0,181.0
2020-05-23,Utah,4.0,203.0
2020-05-24,Utah,0.0,132.0
2020-05-25,Utah,1.0,129.0
2020-03-07,Vermont,,
2020-03-08,Vermont,0.0,0.0
2020-03-09,Vermont,0.0,0.0
2020-03-10,Vermont,0.0,0.0
2020-03-11,Vermont,0.0,1.0
2020-03-12,Vermont,0.0,0.0
2020-03-13,Vermont,0.0,0.0
2020-03-14,Vermont,0.0,3.0
2020-03-15,Vermont,0.0,3.0
2020-03-16,Vermont,0.0,4.0
2020-03-17,Vermont,0.0,2.0
2020-03-18,Vermont,0.0,5.0
2020-03-19,Vermont,2.0,3.0
2020-03-20,Vermont,0.0,7.0
2020-03-21,Vermont,0.0,20.0
2020-03-22,Vermont,0.0,3.0
2020-03-23,Vermont,0.0,23.0
2020-03-24,Vermont,5.0,20.0
2020-03-25,Vermont,1.0,28.0
2020-03-26,Vermont,1.0,35.0
2020-03-27,Vermont,1.0,26.0
2020-03-28,Vermont,2.0,27.0
2020-03-29,Vermont,0.0,24.0
2020-03-30,Vermont,0.0,21.0
2020-03-31,Vermont,1.0,37.0
2020-04-01,Vermont,3.0,28.0
2020-04-02,Vermont,1.0,17.0
2020-04-03,Vermont,0.0,51.0
2020-04-04,Vermont,3.0,72.0
2020-04-05,Vermont,2.0,51.0
2020-04-06,Vermont,1.0,31.0
2020-04-07,Vermont,0.0,32.0
2020-04-08,Vermont,0.0,30.0
2020-04-09,Vermont,0.0,23.0
2020-04-10,Vermont,1.0,51.0
2020-04-11,Vermont,0.0,32.0
2020-04-12,Vermont,2.0,16.0
2020-04-13,Vermont,1.0,21.0
2020-04-14,Vermont,1.0,4.0
2020-04-15,Vermont,1.0,7.0
2020-04-16,Vermont,5.0,9.0
2020-04-17,Vermont,0.0,11.0
2020-04-18,Vermont,2.0,24.0
2020-04-19,Vermont,0.0,9.0
2020-04-20,Vermont,1.0,4.0
2020-04-21,Vermont,2.0,2.0
2020-04-22,Vermont,0.0,5.0
2020-04-23,Vermont,3.0,2.0
2020-04-24,Vermont,1.0,2.0
2020-04-25,Vermont,2.0,16.0
2020-04-26,Vermont,0.0,8.0
2020-04-27,Vermont,1.0,4.0
2020-04-28,Vermont,0.0,7.0
2020-04-29,Vermont,0.0,0.0
2020-04-30,Vermont,2.0,4.0
2020-05-01,Vermont,1.0,13.0
2020-05-02,Vermont,1.0,7.0
2020-05-03,Vermont,2.0,11.0
2020-05-04,Vermont,0.0,5.0
2020-05-05,Vermont,0.0,5.0
2020-05-06,Vermont,0.0,1.0
2020-05-07,Vermont,1.0,8.0
2020-05-08,Vermont,0.0,3.0
2020-05-09,Vermont,0.0,2.0
2020-05-10,Vermont,0.0,5.0
2020-05-11,Vermont,0.0,0.0
2020-05-12,Vermont,0.0,1.0
2020-05-13,Vermont,0.0,2.0
2020-05-14,Vermont,0.0,3.0
2020-05-15,Vermont,0.0,1.0
2020-05-16,Vermont,0.0,1.0
2020-05-17,Vermont,1.0,6.0
2020-05-18,Vermont,0.0,0.0
2020-05-19,Vermont,0.0,4.0
2020-05-20,Vermont,0.0,0.0
2020-05-21,Vermont,0.0,6.0
2020-05-22,Vermont,0.0,2.0
2020-05-23,Vermont,0.0,2.0
2020-05-24,Vermont,0.0,2.0
2020-05-25,Vermont,0.0,6.0
2020-03-07,Virginia,,
2020-03-08,Virginia,0.0,1.0
2020-03-09,Virginia,0.0,3.0
2020-03-10,Virginia,0.0,3.0
2020-03-11,Virginia,0.0,2.0
2020-03-12,Virginia,0.0,7.0
2020-03-13,Virginia,0.0,13.0
2020-03-14,Virginia,1.0,12.0
2020-03-15,Virginia,0.0,3.0
2020-03-16,Virginia,0.0,6.0
2020-03-17,Virginia,1.0,16.0
2020-03-18,Virginia,0.0,11.0
2020-03-19,Virginia,0.0,16.0
2020-03-20,Virginia,0.0,21.0
2020-03-21,Virginia,1.0,37.0
2020-03-22,Virginia,3.0,67.0
2020-03-23,Virginia,0.0,35.0
2020-03-24,Virginia,1.0,36.0
2020-03-25,Virginia,2.0,100.0
2020-03-26,Virginia,5.0,213.0
2020-03-27,Virginia,0.0,2.0
2020-03-28,Virginia,3.0,134.0
2020-03-29,Virginia,5.0,150.0
2020-03-30,Virginia,4.0,131.0
2020-03-31,Virginia,1.0,229.0
2020-04-01,Virginia,7.0,262.0
2020-04-02,Virginia,7.0,194.0
2020-04-03,Virginia,5.0,306.0
2020-04-04,Virginia,6.0,395.0
2020-04-05,Virginia,0.0,230.0
2020-04-06,Virginia,2.0,241.0
2020-04-07,Virginia,15.0,455.0
2020-04-08,Virginia,6.0,312.0
2020-04-09,Virginia,34.0,397.0
2020-04-10,Virginia,12.0,467.0
2020-04-11,Virginia,9.0,568.0
2020-04-12,Virginia,11.0,197.0
2020-04-13,Virginia,8.0,473.0
2020-04-14,Virginia,5.0,424.0
2020-04-15,Virginia,41.0,329.0
2020-04-16,Virginia,13.0,389.0
2020-04-17,Virginia,30.0,602.0
2020-04-18,Virginia,20.0,562.0
2020-04-19,Virginia,19.0,484.0
2020-04-20,Virginia,23.0,453.0
2020-04-21,Virginia,25.0,640.0
2020-04-22,Virginia,24.0,636.0
2020-04-23,Virginia,26.0,734.0
2020-04-24,Virginia,38.0,596.0
2020-04-25,Virginia,23.0,770.0
2020-04-26,Virginia,12.0,604.0
2020-04-27,Virginia,10.0,565.0
2020-04-28,Virginia,34.0,804.0
2020-04-29,Virginia,30.0,623.0
2020-04-30,Virginia,30.0,885.0
2020-05-01,Virginia,29.0,1055.0
2020-05-02,Virginia,35.0,830.0
2020-05-03,Virginia,44.0,940.0
2020-05-04,Virginia,24.0,821.0
2020-05-05,Virginia,29.0,764.0
2020-05-06,Virginia,0.0,0.0
2020-05-07,Virginia,56.0,1314.0
2020-05-08,Virginia,43.0,772.0
2020-05-09,Virginia,15.0,854.0
2020-05-10,Virginia,12.0,885.0
2020-05-11,Virginia,11.0,989.0
2020-05-12,Virginia,41.0,730.0
2020-05-13,Virginia,36.0,946.0
2020-05-14,Virginia,28.0,1067.0
2020-05-15,Virginia,22.0,859.0
2020-05-16,Virginia,25.0,1011.0
2020-05-17,Virginia,7.0,705.0
2020-05-18,Virginia,5.0,752.0
2020-05-19,Virginia,27.0,1005.0
2020-05-20,Virginia,33.0,763.0
2020-05-21,Virginia,25.0,1229.0
2020-05-22,Virginia,37.0,813.0
2020-05-23,Virginia,23.0,799.0
2020-05-24,Virginia,12.0,495.0
2020-05-25,Virginia,37.0,1483.0
2020-03-14,Virgin Islands,,
2020-03-15,Virgin Islands,0.0,0.0
2020-03-16,Virgin Islands,0.0,1.0
2020-03-17,Virgin Islands,0.0,0.0
2020-03-18,Virgin Islands,0.0,1.0
2020-03-19,Virgin Islands,0.0,0.0
2020-03-20,Virgin Islands,0.0,3.0
2020-03-21,Virgin Islands,0.0,0.0
2020-03-22,Virgin Islands,0.0,11.0
2020-03-23,Virgin Islands,0.0,0.0
2020-03-24,Virgin Islands,0.0,0.0
2020-03-25,Virgin Islands,0.0,0.0
2020-03-26,Virgin Islands,0.0,0.0
2020-03-27,Virgin Islands,0.0,2.0
2020-03-28,Virgin Islands,0.0,0.0
2020-03-29,Virgin Islands,0.0,4.0
2020-03-30,Virgin Islands,0.0,7.0
2020-03-31,Virgin Islands,0.0,0.0
2020-04-01,Virgin Islands,0.0,0.0
2020-04-02,Virgin Islands,0.0,7.0
2020-04-03,Virgin Islands,0.0,1.0
2020-04-04,Virgin Islands,0.0,4.0
2020-04-05,Virgin Islands,0.0,0.0
2020-04-06,Virgin Islands,1.0,1.0
2020-04-07,Virgin Islands,0.0,2.0
2020-04-08,Virgin Islands,0.0,0.0
2020-04-09,Virgin Islands,0.0,1.0
2020-04-10,Virgin Islands,0.0,0.0
2020-04-11,Virgin Islands,0.0,5.0
2020-04-12,Virgin Islands,0.0,0.0
2020-04-13,Virgin Islands,0.0,0.0
2020-04-14,Virgin Islands,0.0,0.0
2020-04-15,Virgin Islands,0.0,0.0
2020-04-16,Virgin Islands,0.0,0.0
2020-04-17,Virgin Islands,1.0,0.0
2020-04-18,Virgin Islands,1.0,2.0
2020-04-19,Virgin Islands,0.0,0.0
2020-04-20,Virgin Islands,0.0,1.0
2020-04-21,Virgin Islands,0.0,0.0
2020-04-22,Virgin Islands,0.0,0.0
2020-04-23,Virgin Islands,0.0,0.0
2020-04-24,Virgin Islands,0.0,0.0
2020-04-25,Virgin Islands,0.0,1.0
2020-04-26,Virgin Islands,1.0,2.0
2020-04-27,Virgin Islands,0.0,2.0
2020-04-28,Virgin Islands,0.0,0.0
2020-04-29,Virgin Islands,0.0,7.0
2020-04-30,Virgin Islands,0.0,0.0
2020-05-01,Virgin Islands,0.0,0.0
2020-05-02,Virgin Islands,0.0,0.0
2020-05-03,Virgin Islands,0.0,0.0
2020-05-04,Virgin Islands,0.0,0.0
2020-05-05,Virgin Islands,0.0,0.0
2020-05-06,Virgin Islands,0.0,0.0
2020-05-07,Virgin Islands,0.0,0.0
2020-05-08,Virgin Islands,0.0,2.0
2020-05-09,Virgin Islands,0.0,1.0
2020-05-10,Virgin Islands,0.0,0.0
2020-05-11,Virgin Islands,1.0,0.0
2020-05-12,Virgin Islands,1.0,0.0
2020-05-13,Virgin Islands,0.0,0.0
2020-05-14,Virgin Islands,0.0,0.0
2020-05-15,Virgin Islands,0.0,0.0
2020-05-16,Virgin Islands,0.0,0.0
2020-05-17,Virgin Islands,0.0,0.0
2020-05-18,Virgin Islands,0.0,0.0
2020-05-19,Virgin Islands,0.0,0.0
2020-05-20,Virgin Islands,0.0,0.0
2020-05-21,Virgin Islands,0.0,0.0
2020-05-22,Virgin Islands,0.0,0.0
2020-05-23,Virgin Islands,0.0,0.0
2020-05-24,Virgin Islands,0.0,0.0
2020-05-25,Virgin Islands,0.0,0.0
2020-01-21,Washington,,
2020-01-22,Washington,0.0,0.0
2020-01-23,Washington,0.0,0.0
2020-01-24,Washington,0.0,0.0
2020-01-25,Washington,0.0,0.0
2020-01-26,Washington,0.0,0.0
2020-01-27,Washington,0.0,0.0
2020-01-28,Washington,0.0,0.0
2020-01-29,Washington,0.0,0.0
2020-01-30,Washington,0.0,0.0
2020-01-31,Washington,0.0,0.0
2020-02-01,Washington,0.0,0.0
2020-02-02,Washington,0.0,0.0
2020-02-03,Washington,0.0,0.0
2020-02-04,Washington,0.0,0.0
2020-02-05,Washington,0.0,0.0
2020-02-06,Washington,0.0,0.0
2020-02-07,Washington,0.0,0.0
2020-02-08,Washington,0.0,0.0
2020-02-09,Washington,0.0,0.0
2020-02-10,Washington,0.0,0.0
2020-02-11,Washington,0.0,0.0
2020-02-12,Washington,0.0,0.0
2020-02-13,Washington,0.0,0.0
2020-02-14,Washington,0.0,0.0
2020-02-15,Washington,0.0,0.0
2020-02-16,Washington,0.0,0.0
2020-02-17,Washington,0.0,0.0
2020-02-18,Washington,0.0,0.0
2020-02-19,Washington,0.0,0.0
2020-02-20,Washington,0.0,0.0
2020-02-21,Washington,0.0,0.0
2020-02-22,Washington,0.0,0.0
2020-02-23,Washington,0.0,0.0
2020-02-24,Washington,0.0,4.0
2020-02-25,Washington,0.0,0.0
2020-02-26,Washington,0.0,0.0
2020-02-27,Washington,0.0,0.0
2020-02-28,Washington,0.0,2.0
2020-02-29,Washington,1.0,3.0
2020-03-01,Washington,2.0,7.0
2020-03-02,Washington,3.0,6.0
2020-03-03,Washington,4.0,9.0
2020-03-04,Washington,1.0,15.0
2020-03-05,Washington,0.0,28.0
2020-03-06,Washington,1.0,11.0
2020-03-07,Washington,4.0,24.0
2020-03-08,Washington,3.0,31.0
2020-03-09,Washington,3.0,38.0
2020-03-10,Washington,2.0,100.0
2020-03-11,Washington,5.0,59.0
2020-03-12,Washington,3.0,81.0
2020-03-13,Washington,5.0,92.0
2020-03-14,Washington,3.0,98.0
2020-03-15,Washington,2.0,66.0
2020-03-16,Washington,6.0,119.0
2020-03-17,Washington,6.0,114.0
2020-03-18,Washington,14.0,118.0
2020-03-19,Washington,7.0,202.0
2020-03-20,Washington,8.0,176.0
2020-03-21,Washington,12.0,251.0
2020-03-22,Washington,2.0,189.0
2020-03-23,Washington,13.0,257.0
2020-03-24,Washington,13.0,368.0
2020-03-25,Washington,7.0,116.0
2020-03-26,Washington,21.0,623.0
2020-03-27,Washington,26.0,562.0
2020-03-28,Washington,14.0,541.0
2020-03-29,Washington,16.0,585.0
2020-03-30,Washington,14.0,283.0
2020-03-31,Washington,5.0,113.0
2020-04-01,Washington,23.0,296.0
2020-04-02,Washington,23.0,997.0
2020-04-03,Washington,21.0,381.0
2020-04-04,Washington,25.0,532.0
2020-04-05,Washington,26.0,486.0
2020-04-06,Washington,39.0,400.0
2020-04-07,Washington,26.0,298.0
2020-04-08,Washington,21.0,415.0
2020-04-09,Washington,26.0,511.0
2020-04-10,Washington,27.0,279.0
2020-04-11,Washington,15.0,337.0
2020-04-12,Washington,13.0,187.0
2020-04-13,Washington,14.0,127.0
2020-04-14,Washington,27.0,156.0
2020-04-15,Washington,20.0,89.0
2020-04-16,Washington,16.0,369.0
2020-04-17,Washington,22.0,293.0
2020-04-18,Washington,19.0,357.0
2020-04-19,Washington,8.0,3.0
2020-04-20,Washington,24.0,386.0
2020-04-21,Washington,22.0,154.0
2020-04-22,Washington,13.0,194.0
2020-04-23,Washington,21.0,367.0
2020-04-24,Washington,14.0,214.0
2020-04-25,Washington,12.0,364.0
2020-04-26,Washington,14.0,179.0
2020-04-27,Washington,14.0,201.0
2020-04-28,Washington,21.0,195.0
2020-04-29,Washington,13.0,319.0
2020-04-30,Washington,17.0,318.0
2020-05-01,Washington,7.0,314.0
2020-05-02,Washington,4.0,243.0
2020-05-03,Washington,7.0,556.0
2020-05-04,Washington,6.0,96.0
2020-05-05,Washington,17.0,176.0
2020-05-06,Washington,18.0,632.0
2020-05-07,Washington,22.0,304.0
2020-05-08,Washington,12.0,280.0
2020-05-09,Washington,10.0,149.0
2020-05-10,Washington,14.0,146.0
2020-05-11,Washington,18.0,391.0
2020-05-12,Washington,15.0,203.0
2020-05-13,Washington,5.0,101.0
2020-05-14,Washington,14.0,362.0
2020-05-15,Washington,17.0,264.0
2020-05-16,Washington,7.0,196.0
2020-05-17,Washington,1.0,172.0
2020-05-18,Washington,4.0,240.0
2020-05-19,Washington,22.0,225.0
2020-05-20,Washington,3.0,118.0
2020-05-21,Washington,9.0,169.0
2020-05-22,Washington,7.0,241.0
2020-05-23,Washington,1.0,213.0
2020-05-24,Washington,7.0,245.0
2020-05-25,Washington,7.0,273.0
2020-03-17,West Virginia,,
2020-03-18,West Virginia,0.0,1.0
2020-03-19,West Virginia,0.0,3.0
2020-03-20,West Virginia,0.0,3.0
2020-03-21,West Virginia,0.0,4.0
2020-03-22,West Virginia,0.0,4.0
2020-03-23,West Virginia,0.0,0.0
2020-03-24,West Virginia,0.0,23.0
2020-03-25,West Virginia,0.0,12.0
2020-03-26,West Virginia,0.0,25.0
2020-03-27,West Virginia,0.0,20.0
2020-03-28,West Virginia,0.0,17.0
2020-03-29,West Virginia,1.0,11.0
2020-03-30,West Virginia,0.0,21.0
2020-03-31,West Virginia,0.0,17.0
2020-04-01,West Virginia,1.0,29.0
2020-04-02,West Virginia,0.0,26.0
2020-04-03,West Virginia,0.0,25.0
2020-04-04,West Virginia,0.0,40.0
2020-04-05,West Virginia,1.0,42.0
2020-04-06,West Virginia,1.0,21.0
2020-04-07,West Virginia,0.0,67.0
2020-04-08,West Virginia,0.0,71.0
2020-04-09,West Virginia,1.0,41.0
2020-04-10,West Virginia,0.0,13.0
2020-04-11,West Virginia,1.0,56.0
2020-04-12,West Virginia,2.0,22.0
2020-04-13,West Virginia,1.0,23.0
2020-04-14,West Virginia,1.0,59.0
2020-04-15,West Virginia,2.0,28.0
2020-04-16,West Virginia,1.0,14.0
2020-04-17,West Virginia,3.0,37.0
2020-04-18,West Virginia,2.0,49.0
2020-04-19,West Virginia,2.0,65.0
2020-04-20,West Virginia,6.0,18.0
2020-04-21,West Virginia,0.0,21.0
2020-04-22,West Virginia,3.0,10.0
2020-04-23,West Virginia,2.0,42.0
2020-04-24,West Virginia,1.0,29.0
2020-04-25,West Virginia,1.0,15.0
2020-04-26,West Virginia,1.0,28.0
2020-04-27,West Virginia,3.0,24.0
2020-04-28,West Virginia,1.0,18.0
2020-04-29,West Virginia,2.0,14.0
2020-04-30,West Virginia,4.0,16.0
2020-05-01,West Virginia,3.0,26.0
2020-05-02,West Virginia,3.0,33.0
2020-05-03,West Virginia,0.0,11.0
2020-05-04,West Virginia,0.0,29.0
2020-05-05,West Virginia,0.0,18.0
2020-05-06,West Virginia,1.0,34.0
2020-05-07,West Virginia,0.0,21.0
2020-05-08,West Virginia,1.0,26.0
2020-05-09,West Virginia,1.0,24.0
2020-05-10,West Virginia,1.0,15.0
2020-05-11,West Virginia,3.0,7.0
2020-05-12,West Virginia,1.0,9.0
2020-05-13,West Virginia,1.0,26.0
2020-05-14,West Virginia,3.0,30.0
2020-05-15,West Virginia,2.0,13.0
2020-05-16,West Virginia,1.0,23.0
2020-05-17,West Virginia,2.0,22.0
2020-05-18,West Virginia,1.0,10.0
2020-05-19,West Virginia,0.0,12.0
2020-05-20,West Virginia,1.0,53.0
2020-05-21,West Virginia,2.0,36.0
2020-05-22,West Virginia,1.0,102.0
2020-05-23,West Virginia,0.0,24.0
2020-05-24,West Virginia,0.0,42.0
2020-05-25,West Virginia,1.0,11.0
2020-02-05,Wisconsin,,
2020-02-06,Wisconsin,0.0,0.0
2020-02-07,Wisconsin,0.0,0.0
2020-02-08,Wisconsin,0.0,0.0
2020-02-09,Wisconsin,0.0,0.0
2020-02-10,Wisconsin,0.0,0.0
2020-02-11,Wisconsin,0.0,0.0
2020-02-12,Wisconsin,0.0,0.0
2020-02-13,Wisconsin,0.0,0.0
2020-02-14,Wisconsin,0.0,0.0
2020-02-15,Wisconsin,0.0,0.0
2020-02-16,Wisconsin,0.0,0.0
2020-02-17,Wisconsin,0.0,0.0
2020-02-18,Wisconsin,0.0,0.0
2020-02-19,Wisconsin,0.0,0.0
2020-02-20,Wisconsin,0.0,0.0
2020-02-21,Wisconsin,0.0,0.0
2020-02-22,Wisconsin,0.0,0.0
2020-02-23,Wisconsin,0.0,0.0
2020-02-24,Wisconsin,0.0,0.0
2020-02-25,Wisconsin,0.0,0.0
2020-02-26,Wisconsin,0.0,0.0
2020-02-27,Wisconsin,0.0,0.0
2020-02-28,Wisconsin,0.0,0.0
2020-02-29,Wisconsin,0.0,0.0
2020-03-01,Wisconsin,0.0,0.0
2020-03-02,Wisconsin,0.0,0.0
2020-03-03,Wisconsin,0.0,0.0
2020-03-04,Wisconsin,0.0,0.0
2020-03-05,Wisconsin,0.0,0.0
2020-03-06,Wisconsin,0.0,0.0
2020-03-07,Wisconsin,0.0,0.0
2020-03-08,Wisconsin,0.0,0.0
2020-03-09,Wisconsin,0.0,1.0
2020-03-10,Wisconsin,0.0,1.0
2020-03-11,Wisconsin,0.0,3.0
2020-03-12,Wisconsin,0.0,2.0
2020-03-13,Wisconsin,0.0,11.0
2020-03-14,Wisconsin,0.0,8.0
2020-03-15,Wisconsin,0.0,6.0
2020-03-16,Wisconsin,0.0,14.0
2020-03-17,Wisconsin,0.0,25.0
2020-03-18,Wisconsin,0.0,34.0
2020-03-19,Wisconsin,2.0,49.0
2020-03-20,Wisconsin,1.0,61.0
2020-03-21,Wisconsin,1.0,65.0
2020-03-22,Wisconsin,0.0,101.0
2020-03-23,Wisconsin,1.0,36.0
2020-03-24,Wisconsin,0.0,63.0
2020-03-25,Wisconsin,2.0,142.0
2020-03-26,Wisconsin,3.0,131.0
2020-03-27,Wisconsin,6.0,176.0
2020-03-28,Wisconsin,1.0,112.0
2020-03-29,Wisconsin,0.0,78.0
2020-03-30,Wisconsin,3.0,147.0
2020-03-31,Wisconsin,5.0,84.0
2020-04-01,Wisconsin,8.0,199.0
2020-04-02,Wisconsin,4.0,180.0
2020-04-03,Wisconsin,12.0,186.0
2020-04-04,Wisconsin,11.0,196.0
2020-04-05,Wisconsin,13.0,155.0
2020-04-06,Wisconsin,10.0,173.0
2020-04-07,Wisconsin,11.0,138.0
2020-04-08,Wisconsin,13.0,178.0
2020-04-09,Wisconsin,9.0,129.0
2020-04-10,Wisconsin,15.0,183.0
2020-04-11,Wisconsin,10.0,145.0
2020-04-12,Wisconsin,4.0,128.0
2020-04-13,Wisconsin,10.0,87.0
2020-04-14,Wisconsin,17.0,127.0
2020-04-15,Wisconsin,12.0,166.0
2020-04-16,Wisconsin,13.0,154.0
2020-04-17,Wisconsin,8.0,170.0
2020-04-18,Wisconsin,7.0,154.0
2020-04-19,Wisconsin,10.0,147.0
2020-04-20,Wisconsin,9.0,153.0
2020-04-21,Wisconsin,12.0,121.0
2020-04-22,Wisconsin,4.0,225.0
2020-04-23,Wisconsin,10.0,207.0
2020-04-24,Wisconsin,5.0,304.0
2020-04-25,Wisconsin,4.0,331.0
2020-04-26,Wisconsin,8.0,224.0
2020-04-27,Wisconsin,7.0,170.0
2020-04-28,Wisconsin,19.0,208.0
2020-04-29,Wisconsin,8.0,231.0
2020-04-30,Wisconsin,8.0,334.0
2020-05-01,Wisconsin,11.0,460.0
2020-05-02,Wisconsin,7.0,346.0
2020-05-03,Wisconsin,5.0,304.0
2020-05-04,Wisconsin,1.0,272.0
2020-05-05,Wisconsin,13.0,330.0
2020-05-06,Wisconsin,9.0,335.0
2020-05-07,Wisconsin,12.0,314.0
2020-05-08,Wisconsin,10.0,375.0
2020-05-09,Wisconsin,14.0,349.0
2020-05-10,Wisconsin,2.0,280.0
2020-05-11,Wisconsin,9.0,199.0
2020-05-12,Wisconsin,9.0,199.0
2020-05-13,Wisconsin,3.0,286.0
2020-05-14,Wisconsin,13.0,377.0
2020-05-15,Wisconsin,11.0,574.0
2020-05-16,Wisconsin,8.0,514.0
2020-05-17,Wisconsin,0.0,203.0
2020-05-18,Wisconsin,6.0,151.0
2020-05-19,Wisconsin,8.0,279.0
2020-05-20,Wisconsin,14.0,573.0
2020-05-21,Wisconsin,6.0,318.0
2020-05-22,Wisconsin,9.0,665.0
2020-05-23,Wisconsin,11.0,428.0
2020-05-24,Wisconsin,3.0,377.0
2020-05-25,Wisconsin,4.0,284.0
2020-03-11,Wyoming,,
2020-03-12,Wyoming,0.0,0.0
2020-03-13,Wyoming,0.0,1.0
2020-03-14,Wyoming,0.0,1.0
2020-03-15,Wyoming,0.0,0.0
2020-03-16,Wyoming,0.0,7.0
2020-03-17,Wyoming,0.0,5.0
2020-03-18,Wyoming,0.0,2.0
2020-03-19,Wyoming,0.0,1.0
2020-03-20,Wyoming,0.0,4.0
2020-03-21,Wyoming,0.0,2.0
2020-03-22,Wyoming,0.0,2.0
2020-03-23,Wyoming,0.0,2.0
2020-03-24,Wyoming,0.0,9.0
2020-03-25,Wyoming,0.0,12.0
2020-03-26,Wyoming,0.0,7.0
2020-03-27,Wyoming,0.0,17.0
2020-03-28,Wyoming,0.0,11.0
2020-03-29,Wyoming,0.0,3.0
2020-03-30,Wyoming,0.0,8.0
2020-03-31,Wyoming,0.0,25.0
2020-04-01,Wyoming,0.0,17.0
2020-04-02,Wyoming,0.0,16.0
2020-04-03,Wyoming,0.0,13.0
2020-04-04,Wyoming,0.0,22.0
2020-04-05,Wyoming,0.0,12.0
2020-04-06,Wyoming,0.0,12.0
2020-04-07,Wyoming,0.0,9.0
2020-04-08,Wyoming,0.0,9.0
2020-04-09,Wyoming,0.0,73.0
2020-04-10,Wyoming,0.0,17.0
2020-04-11,Wyoming,0.0,23.0
2020-04-12,Wyoming,0.0,21.0
2020-04-13,Wyoming,1.0,9.0
2020-04-14,Wyoming,0.0,0.0
2020-04-15,Wyoming,1.0,19.0
2020-04-16,Wyoming,0.0,1.0
2020-04-17,Wyoming,0.0,8.0
2020-04-18,Wyoming,0.0,11.0
2020-04-19,Wyoming,0.0,10.0
2020-04-20,Wyoming,0.0,4.0
2020-04-21,Wyoming,4.0,15.0
2020-04-22,Wyoming,0.0,6.0
2020-04-23,Wyoming,1.0,6.0
2020-04-24,Wyoming,0.0,20.0
2020-04-25,Wyoming,0.0,0.0
2020-04-26,Wyoming,0.0,29.0
2020-04-27,Wyoming,0.0,18.0
2020-04-28,Wyoming,0.0,16.0
2020-04-29,Wyoming,0.0,8.0
2020-04-30,Wyoming,0.0,15.0
2020-05-01,Wyoming,0.0,7.0
2020-05-02,Wyoming,0.0,13.0
2020-05-03,Wyoming,0.0,7.0
2020-05-04,Wyoming,0.0,10.0
2020-05-05,Wyoming,0.0,8.0
2020-05-06,Wyoming,0.0,27.0
2020-05-07,Wyoming,0.0,4.0
2020-05-08,Wyoming,0.0,9.0
2020-05-09,Wyoming,0.0,9.0
2020-05-10,Wyoming,0.0,9.0
2020-05-11,Wyoming,0.0,7.0
2020-05-12,Wyoming,0.0,6.0
2020-05-13,Wyoming,0.0,13.0
2020-05-14,Wyoming,0.0,13.0
2020-05-15,Wyoming,0.0,15.0
2020-05-16,Wyoming,0.0,25.0
2020-05-17,Wyoming,1.0,13.0
2020-05-18,Wyoming,2.0,12.0
2020-05-19,Wyoming,0.0,10.0
2020-05-20,Wyoming,1.0,11.0
2020-05-21,Wyoming,1.0,14.0
2020-05-22,Wyoming,0.0,2.0
2020-05-23,Wyoming,0.0,10.0
2020-05-24,Wyoming,0.0,0.0
2020-05-25,Wyoming,0.0,30.0
